name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.user_preferences\` has a row level security policy \`Users can delete own preferences\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""user_preferences"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_user_preferences_Users can delete own preferences
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.user_preferences\` has a row level security policy \`Users can update own preferences\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""user_preferences"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_user_preferences_Users can update own preferences
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.alert_send_log\` has a row level security policy \`Users can view own alert log\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_alert_send_log_Users can view own alert log
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.alert_send_log\` has a row level security policy \`Service role full access to alert log\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_alert_send_log_Service role full access to alert log
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.briefing_cache\` has a row level security policy \`Service role can manage cache\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""briefing_cache"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_briefing_cache_Service role can manage cache
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.training_examples\` has a row level security policy \`Admin full access to training_examples\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""training_examples"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_training_examples_Admin full access to training_examples
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.nation_changes\` has a row level security policy \`Admin full access to nation_changes\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""nation_changes"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_nation_changes_Admin full access to nation_changes
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.training_backups\` has a row level security policy \`Admin full access to training_backups\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""training_backups"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_training_backups_Admin full access to training_backups
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.training_quarantine\` has a row level security policy \`Admin full access to training_quarantine\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""training_quarantine"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_training_quarantine_Admin full access to training_quarantine
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.user_preferences\` has a row level security policy \`Admins can view all preferences\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""user_preferences"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_user_preferences_Admins can view all preferences
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.alert_send_log\` has a row level security policy \`Users can create own alert logs\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_alert_send_log_Users can create own alert logs
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.user_sessions\` has a row level security policy \`Users can view own sessions\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_user_sessions_Users can view own sessions
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.user_sessions\` has a row level security policy \`Admins can view all sessions\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_user_sessions_Admins can view all sessions
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.email_export_preferences\` has a row level security policy \`Users can manage own email prefs\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""email_export_preferences"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_email_export_preferences_Users can manage own email prefs
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.profiles\` has a row level security policy \`Users can view own profile\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""profiles"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_profiles_Users can view own profile
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.profiles\` has a row level security policy \`Users can update own profile\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""profiles"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_profiles_Users can update own profile
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.profiles\` has a row level security policy \`Users can insert own profile\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""profiles"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_profiles_Users can insert own profile
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.learning_events\` has a row level security policy \`Service role full access\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""learning_events"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_learning_events_Service role full access
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.security_logs\` has a row level security policy \`Service role full access\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""security_logs"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_security_logs_Service role full access
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.reasoning_traces\` has a row level security policy \`Service role full access\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""reasoning_traces"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_reasoning_traces_Service role full access
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.prediction_outcomes\` has a row level security policy \`Service role full access\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""prediction_outcomes"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_prediction_outcomes_Service role full access
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.historical_cases\` has a row level security policy \`Service role full access\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""historical_cases"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_historical_cases_Service role full access
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.rate_limits\` has a row level security policy \`Service role full access\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""rate_limits"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_rate_limits_Service role full access
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.training_batches\` has a row level security policy \`Service role full access\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""training_batches"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_training_batches_Service role full access
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.security_logs\` has a row level security policy \`Admins can read security logs\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""security_logs"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_security_logs_Admins can read security logs
auth_rls_initplan,Auth RLS Initialization Plan,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row,Table \`public.historical_cases\` has a row level security policy \`Admins can manage historical cases\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.,https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan,"{""name"":""historical_cases"",""type"":""table"",""schema"":""public""}",auth_rls_init_plan_public_historical_cases_Admins can manage historical cases
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.alert_send_log\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Service role full access to alert log"",""Users can view own alert log""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_alert_send_log_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.alert_send_log\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Service role full access to alert log"",""Users can create own alert logs""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_alert_send_log_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.alert_send_log\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Service role full access to alert log"",""Users can view own alert log"",""Users can view own alert logs""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_alert_send_log_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.alert_send_log\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Service role full access to alert log"",""Users can view own alert log""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_alert_send_log_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.alert_send_log\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Service role full access to alert log"",""Users can view own alert log""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_alert_send_log_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.alert_send_log\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Service role full access to alert log"",""Users can view own alert log""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""alert_send_log"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_alert_send_log_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{""Admins can manage all API keys"",""Org members can delete their API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{""Admins can manage all API keys"",""Org members can create API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Admins can manage all API keys"",""Org members can view their API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Admins can manage all API keys"",""Org members can delete their API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Admins can manage all API keys"",""Org members can create API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Admins can manage all API keys"",""Org members can view their API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{""Admins can manage all API keys"",""Org members can delete their API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{""Admins can manage all API keys"",""Org members can create API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.api_keys\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Admins can manage all API keys"",""Org members can view their API keys""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""api_keys"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_api_keys_authenticator_SELECT
